alpha,eta,rho,T,theta_lr,theta_inner_steps,theta_mode,theta_lambda,D_theta,theta_optimizer,theta_start_mode,theta_include_beta_cov,beta_update,policy_optimizer,policy_gradient,reinforce_samples,state_weight_update,intended_prob,dataset_path,num_trajectories,max_steps,seed,device,status,error,elapsed_seconds,solver_success_rate,solver_avg_return,solver_v_x0,solver_v_gap,greedy_success_rate,greedy_avg_return,greedy_v_x0,greedy_v_gap,final_total_loss,final_policy_objective,final_beta_objective,final_q_objective,final_theta_norm,final_policy_grad_norm,final_beta_grad_norm,final_theta_grad_norm,run_idx
0.0005,3e-05,0.1,5000,0.01,20,projection,,1.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,202.4262233239997,0.04,-1.3612821219048312,-1.3883281201220974,1.481265911836512,0.0,-0.9948462247926808,-1.0000000000000002,2.2342674880264077,0.032120681113476,-0.0070269133994777,0.039228159493931,-0.0084711211257097,1.0,1.0669908022842767e-06,0.0258696454246651,0.0503798701884242,47
0.0005,3e-05,0.1,5000,0.03,20,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,65.86473573900003,0.0,-1.0182274610073814,-1.0194921687731433,0.5932001564053025,0.0,-0.9948462247926807,-1.0000000000000002,0.4254210297433204,9.067072426116594,24.36832651479977,-11.102687316930679,10.233401095447402,4327.040541075742,9.42183602745625,7.790545966916629,0.03236173633942332,63
0.0005,3e-05,0.1,5000,0.1,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,42.98112721399957,0.0,-1.0240049069214292,-1.0190118798187504,0.493679335552921,0.0,-0.9948462247926807,-1.0000000000000002,0.4254210297433204,-18.864423834886058,446.3111372489816,-42.600037965428754,-17.504691781132173,4882.773788491308,10.743039930794083,8.38296169094321,0.038949672588099504,69
0.0005,3e-05,0.1,5000,0.03,20,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,66.0151106120029,0.0,-1.0834329280744588,-1.0863179091657933,0.5096533495984664,0.0,-0.9948462247926807,-1.0000000000000002,0.4254210297433204,-3.4341118443231036,99.19715934603667,-12.821935003791912,-2.669865687882123,1125.6826057258836,7.03577294216828,6.611919308532544,0.018746342594239008,62
0.0005,3e-05,0.1,5000,0.1,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,43.3703199110023,0.0,-1.0908504596275699,-1.0958537640279733,0.5539480337267499,0.0,-0.9948462247926807,-1.0000000000000002,0.4254210297433204,-1.8756583747312092,41.72751767748497,-4.609866902807788,-1.5042247392146115,739.6917387367355,8.583804064068811,4.55885130763163,0.018979371417585583,76
0.0005,3e-05,0.1,5000,0.03,20,projection,,10.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,84.53264194900112,0.0,-1.406631402734749,-1.4448411043918508,1.8859790800804357,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.05146235764267765,-0.07353404263874538,0.020051165154833336,-0.07913285665120942,10.0,3.7080727876380515e-06,0.016533990115810082,0.050107701283827806,74
0.0005,3e-05,0.1,5000,0.03,10,projection,,10.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,45.52371737499925,0.0,-1.417156359613672,-1.450112670358553,1.9131086339412815,0.0,-0.9948462247926807,-1.0000000000000002,2.2342674880264073,-0.051479496108493394,-0.07352843417382882,0.02001951103476862,-0.079103723639984,10.000000000000002,5.76594777815601e-06,0.0163873657228974,0.05010672083952597,55
0.0005,3e-05,0.1,5000,0.1,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,46.30211510299705,0.0,-1.4399256429206289,-1.4693859325064809,1.561064830743393,0.0,-0.9948462247926807,-1.0000000000000004,0.6783330058048517,-0.6277631504690597,-13.857460705249423,1.0377621333491442,-0.2714022135721563,233.04580720414214,0.005719860305745444,0.16326293486080404,3.31085532141322e-06,78
0.0005,3e-05,0.1,5000,0.03,20,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,67.78778045299987,0.0,-1.4523180290131674,-1.5204711979433014,1.5802007052243316,0.0,-0.9948462247926807,-1.0000000000000004,0.6783330058048517,-0.6677255490550407,-14.301669522271698,1.0563989529091988,-0.29172755803537764,241.54053475527766,0.0055556221598874285,0.16875274583145797,3.9038824494327153e-07,65
0.0005,3e-05,0.1,5000,0.03,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,104.5525253370006,0.0,-1.047682703412677,-1.092449412116127,0.4715470376873585,0.0,-0.9948462247926808,-1.0000000000000002,0.4254210297433204,4.176083717672594,-147.2625758489649,11.40961868322238,6.147771421118275,1906.418272375012,4.562160110711229,2.427043592380417,0.0307403795824822,51
0.0005,3e-05,0.1,5000,0.01,20,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,168.64277638800013,0.0,-1.068739057085651,-1.0944323171441062,0.4717923387281104,0.0,-0.9948462247926808,-1.0000000000000002,0.4254210297433204,5.517140035277645,-237.24612943554763,15.861062110682404,9.805424807617204,2877.4961324990463,3.9402630701890606,1.8791154436554585,0.0241483489440256,42
0.0005,3e-05,0.1,5000,0.01,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,43.11400635899918,0.0,-1.0827956400544023,-1.1059745585176102,0.4821523063059648,0.0,-0.9948462247926808,-1.0000000000000002,0.4254210297433204,-0.0654045531332077,-216.39857067280252,13.472050002005492,3.493200567639662,2617.209045663595,1.3563796416000822,1.7200416131426055,0.0176990886968268,28
0.0005,3e-05,0.1,5000,0.03,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,98.356959191,0.0,-1.10101660121402,-1.0937693408635294,0.9023773521091356,0.0,-0.9948462247926808,-1.0000000000000004,0.4254210297433204,10.634414415662254,-293.2781170527494,12.421311507141889,11.982802543062856,4621.254188837176,7.190901328406455,4.145054547222613,0.0330111855161837,50
0.0005,3e-05,0.1,5000,0.01,20,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,171.39674308099984,0.0,-1.161910437908717,-1.1405572050639243,1.006055281878681,0.0,-0.9948462247926808,-1.0000000000000004,0.4254210297433204,11.967273968643422,-320.403817750068,21.823385541681105,13.07261531780799,4116.357208876211,3.0796047692231325,3.116904619876176,0.0298767121251575,43
0.0005,3e-05,0.1,5000,0.01,10,reg_fixed,1e-07,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,41.43065465700056,0.0,-1.1712159802279274,-1.1730730914350362,0.8798419990789559,0.0,-0.9948462247926808,-1.0000000000000004,0.4254210297433204,8.56910725247188,-238.83359092272423,22.05492536434276,9.12997146698463,2689.194921025872,1.4780226723362826,2.0428753050429456,0.0204767309616619,27
0.0005,3e-05,0.1,5000,0.003,20,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:7,ok,,69.01868558700517,0.0,-1.1854225941952168,-1.2209503640354376,0.5128491666397893,0.0,-0.9948462247926808,-1.0000000000000002,0.4254210297433204,-3.004386726935701,-144.53616954313833,10.53892638445303,-1.1641692396200942,1863.8128085663448,0.5530781473778218,1.3787692571874106,0.0186142207593778,15
0.0005,3e-05,0.1,5000,0.003,10,reg_fixed,1e-06,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,47.15987211400352,0.0,-1.28179414772205,-1.4197028470480075,0.5721101031543002,0.0,-0.9948462247926808,-1.0000000000000002,0.4254210297433204,-4.879112705300039,-62.01665069338884,6.779646059330173,-4.305112895303793,1013.788681801903,0.1946081569667685,1.375442593030454,0.0223621441057436,6
0.0005,3e-05,0.1,5000,0.003,10,projection,,10.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,40.825432992998685,0.0,-1.4032891815875113,-1.440675695022746,1.9097261668852807,0.0,-0.9948462247926808,-1.0000000000000002,2.234267488026408,-0.0513647412693616,-0.0734597034685664,0.0200408224981241,-0.0790076168677596,10.0,5.622382542714412e-06,0.0161616112674026,0.0501056553398928,9
0.0005,3e-05,0.1,5000,0.01,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,43.80909703100042,0.0,-1.4043760872696254,-1.4418924558313488,0.9781596380590428,0.0,-0.9948462247926808,-1.0000000000000002,0.7317666959705833,-2.239350074436232,-23.40743952358804,-0.2180273359728009,-0.9025707140737028,500.5704305611178,0.872025361935389,0.6887231876381479,0.0069275213083789,31
0.0005,3e-05,0.1,5000,0.003,20,projection,,10.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,73.47394344599888,0.0,-1.4079458475907958,-1.4478602648411425,1.9239428462988464,0.0,-0.9948462247926808,-1.0000000000000002,2.234267488026408,-0.0514404015777873,-0.0735258411388259,0.0200156303449324,-0.079055054938391,10.0,2.3382675609048766e-06,0.0162419722131235,0.0501060662430382,23
0.0005,3e-05,0.1,5000,0.01,10,projection,,10.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,117.2054136810002,0.0,-1.409580116067291,-1.4511609657989084,1.9319442334522,0.0,-0.9948462247926808,-1.0000000000000002,2.2342674880264077,-0.0514770950292628,-0.073543234606456,0.0200048808080732,-0.0790799358158284,10.0,7.612791159876629e-07,0.0161421886123334,0.0501060138640816,34
0.0005,3e-05,0.1,5000,0.01,20,projection,,10.0,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,187.7422535039996,0.0,-1.423406076550477,-1.452267274467142,1.9240333620835304,0.0,-0.9948462247926808,-1.0000000000000002,2.2342674880264077,-0.0514310622625816,-0.0734866885193693,0.0200158788521198,-0.0790430521244295,10.0,7.079398933233896e-06,0.0163299692208715,0.0501065033006818,44
0.0005,3e-05,0.1,5000,0.03,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,94.83499604200006,0.0,-1.472429526669486,-1.5527278023200286,1.6026626834040845,0.0,-0.9948462247926808,-1.0000000000000004,0.6783330058048517,-0.7164610571584384,-15.367643595304456,1.1396126811519944,-0.3093615596462764,254.21870221485352,0.5376756283838734,0.3102277914379623,0.0011835954794077,52
0.0005,3e-05,0.1,5000,0.003,20,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:0,ok,,69.84506188600062,0.0,-1.5253833102979946,-1.5065412986257387,1.1478704058273703,0.0,-0.9948462247926808,-1.0000000000000002,0.8973946733445011,-3.610441012533246,-57.68073915324086,2.866017151141492,-0.0435331199463395,834.5418918649813,0.4321811596858124,0.6749280080101713,0.010964896926001,19
0.0005,3e-05,0.1,5000,0.01,20,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,152.66454157600035,0.0,-1.5307649284138694,-1.5686362920685673,1.627896815075808,0.0,-0.9948462247926808,-1.0000000000000004,0.6783330058048517,-0.8128673544109795,-16.08360092450238,1.5279692952138788,-0.4015827564491802,255.94983445334023,0.9480658263483488,0.8203085709464232,0.0041650813398975,39
0.0005,3e-05,0.1,5000,0.003,10,reg_fixed,1e-05,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:4,ok,,44.620080460998,0.0,-1.7759341139624751,-1.8712699908255204,1.6251765924126034,0.0,-0.9948462247926808,-1.0000000000000002,0.8973946733445011,-4.310430034217866,-48.56493225673046,4.838139647471419,-1.949476562310816,679.0736727972923,0.1699050424784398,1.0739823683225125,0.0115480877781052,4
0.0005,3e-05,0.1,5000,0.1,10,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,41.99340096800006,0.0,-1.8335021896348036,-1.8480625392107852,2.2624580887958254,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4587551369876852,-0.9384889319084189,0.25277911638414796,-0.24277296941849355,22.142867938345127,0.0012327380092283528,0.1477906588268815,0.0003682033217079483,79
0.0005,3e-05,0.1,5000,0.01,10,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,39.94243900999573,0.0,-1.8408088757923544,-1.8495195639297823,2.277989850186363,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4619279197723323,-0.9391614917382388,0.2568538055605519,-0.2455335094981947,22.16613687093561,0.000449575674223,0.1503154923344215,3.6124519539766685e-05,30
0.0005,3e-05,0.1,5000,0.01,20,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:3,ok,,133.9805936570001,0.0,-1.8460628853506489,-1.8940015672432984,2.276682676374961,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4588902429358558,-0.9374891724270906,0.2558882294768929,-0.2440162656838069,22.094885634856624,0.0005124926104935,0.149168609580571,1.9737224975704378e-05,37
0.0005,3e-05,0.1,5000,0.003,20,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,64.73486723499809,0.0,-1.8503282886325056,-1.8573352039854,2.2890452350576567,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4658985993287902,-0.9417144545785924,0.2586005869118284,-0.2476314189720507,22.25395909478408,0.0003425339453251,0.151990376188677,7.328217303684144e-06,18
0.0005,3e-05,0.1,5000,0.03,10,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,41.72695998099516,0.0,-1.8636436571140171,-1.865369345531707,2.27074837844678,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4584154841129582,-0.9376282476804895,0.2551571299334461,-0.2435185460756102,22.094999774024437,0.0006381569034666683,0.14867858766160813,0.00010872336253051316,53
0.0005,3e-05,0.1,5000,0.003,10,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,41.5807658410049,0.0,-1.9592410381140264,-1.92132103830332,2.321397315374344,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4763576115904957,-0.9499385269810084,0.263125062886259,-0.2529333902293309,22.493223536012167,0.0002295726173449,0.1562615421573418,1.0461835835122632e-05,1
0.0005,3e-05,0.1,5000,0.03,20,reg_fixed,0.001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:6,ok,,65.54727770599857,0.0,-1.9631316620468242,-2.0266366443143924,2.284015582977525,0.0,-2.1297181459240004,-2.129718145924001,2.3472393026188074,-0.4569722787869239,-0.9365130165893407,0.25508715881700106,-0.24301535834305887,22.051606366651015,0.0006548648881970208,0.14828239865938148,7.757295647424458e-05,66
0.0005,3e-05,0.1,5000,0.003,20,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,63.15305673400144,0.0,-2.009954674385808,-2.01617108363312,2.236076356351058,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-1.0375113776573015,-5.472300592513127,0.7079971093859702,-0.5136055865829954,101.35183012295349,0.0022655373435615,0.2465783211441791,4.5847291366810294e-07,17
0.0005,3e-05,0.1,5000,0.01,10,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,39.453351660005865,0.0,-2.02487352879144,-2.021567405810353,2.2237620408317067,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-1.0020662544590124,-5.451713385625274,0.7114505582063624,-0.4955044880698298,99.54747365608824,0.0015224481272257,0.2407418545047115,3.329904132970443e-06,29
0.0005,3e-05,0.1,5000,0.1,10,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,44.09946153599594,0.0,-2.0384438364519064,-2.006419774304146,2.199946449563338,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-0.9464240368378802,-5.615452039893967,0.7190361836047896,-0.4663888274059738,96.626110559063,0.0025627663219268642,0.23278473545091805,3.621600390880963e-05,77
0.0005,3e-05,0.1,5000,0.03,20,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,65.15763397199771,0.0,-2.046739988536788,-2.020168418005661,2.211981058485102,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-0.9443112408254958,-5.547854823100442,0.7128422594993503,-0.4656739798175389,96.50554038113607,0.001903208636501767,0.23144044880574066,7.555865411621847e-06,64
0.0005,3e-05,0.1,5000,0.003,10,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:5,ok,,42.81748672800313,0.0,-2.056781502279467,-2.1270967628084194,2.309957147112282,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-1.0787800402106114,-5.030706956322777,0.2702317880526623,-0.5437155694554177,102.53595986864948,0.0543773099133,0.2497985252499701,0.0031448811984838,3
0.0005,3e-05,0.1,5000,0.01,20,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:2,ok,,143.51716837100048,0.0,-2.0701214149138103,-2.040655475544704,2.223035884648493,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-0.9696494908384692,-5.439600171170234,0.7064110493151045,-0.4789010457706129,97.86328085692632,0.0015667046627634,0.2343761244460301,2.4655619006165477e-06,38
0.0005,3e-05,0.1,5000,0.03,10,reg_fixed,0.0001,,adam,warm,False,fogas_full,adam,exact,4,normal,1.0,/shared/home/mauro.diaz/work/FOGAS/data/datasets_clean/generalization/10grid_tabular_new.csv,100,50,42,cuda:1,ok,,42.52165724600491,0.0,-2.08147460293601,-2.0396124488544953,2.220358726161018,0.0,-2.1297181459240004,-2.129718145924001,2.4110936371185665,-0.9561172162847638,-5.458339252733763,0.7057405510830519,-0.471838993596857,97.15501016460925,0.0017298766902512366,0.23196460735456295,1.0808212431262397e-05,54
